accepted_at;agreement_version;created_at;device_info;id;ip_address;status;supporter_id
2026-03-12 12:37:26.264744+00;v1.0;2026-03-12 12:37:26.264744+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";23a9aeb9-c325-488f-b124-313d21527454;41.75.173.206;accepted;df5c3d6c-28cb-4bcd-9a4f-80931b5f2881
2026-03-12 12:26:26.907665+00;v1.0;2026-03-12 12:26:26.907665+00;"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G781U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36";7bc858d6-ece2-406b-80e7-92c1bd0ea734;41.210.146.21;accepted;5356c16d-6368-41fa-be63-97d688810495
2026-03-12 12:26:26.635744+00;v1.0;2026-03-12 12:26:26.635744+00;"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G781U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36";3ef2b979-34f2-4be0-9373-bfc8c41e0fbc;41.210.146.21;accepted;5356c16d-6368-41fa-be63-97d688810495
2026-03-12 12:10:48.375041+00;v1.0;2026-03-12 12:10:48.375041+00;"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G781U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36";51278999-1d82-432d-b148-a4811040f0a7;41.210.147.240;accepted;5356c16d-6368-41fa-be63-97d688810495
2026-03-12 12:10:48.079091+00;v1.0;2026-03-12 12:10:48.079091+00;"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G781U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36";71b22085-11cd-4414-b571-368021b06a15;41.210.147.240;accepted;5356c16d-6368-41fa-be63-97d688810495
2026-03-12 11:12:33.467767+00;v1.0;2026-03-12 11:12:33.467767+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";c6a98546-95d0-4fa0-915d-4488f18a5263;41.210.146.47;accepted;bd266fc7-1066-468a-8beb-347430d9d9b6
2026-03-12 10:30:25.255443+00;v1.0;2026-03-12 10:30:25.255443+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";a645184e-b122-414c-a881-04fa57b1d347;41.210.146.47;accepted;314e1497-5bd3-40d9-bd6b-536dbef66d34
2026-03-12 07:18:19.916484+00;v1.0;2026-03-12 07:18:19.916484+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";df66b2aa-b05a-4531-b8e8-18c5367ff603;41.210.146.47;accepted;64b9d940-a123-4d3f-b26f-c12adad95419
2026-03-12 06:52:54.290343+00;v1.0;2026-03-12 06:52:54.290343+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";510f9806-2946-4f2c-975c-f13041dcd250;41.210.146.47;accepted;4847ae90-0a87-4bbf-a114-745af51e531a
2026-03-12 06:52:54.045407+00;v1.0;2026-03-12 06:52:54.045407+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";5db927fe-da44-4071-aafe-ad8bd6adbad8;41.210.146.47;accepted;4847ae90-0a87-4bbf-a114-745af51e531a
2026-03-11 14:39:31.739467+00;v1.0;2026-03-11 14:39:31.739467+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";71dc5231-bc93-4c02-91d9-6217411909a0;41.210.146.47;accepted;a880c457-8845-4436-871c-cd22a1eed36a
2026-03-11 14:06:42.797919+00;v1.0;2026-03-11 14:06:42.797919+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";8c66d5d9-86c8-44de-a3c1-41ccdf9886bb;41.210.146.47;accepted;a880c457-8845-4436-871c-cd22a1eed36a
2026-03-11 14:06:42.472384+00;v1.0;2026-03-11 14:06:42.472384+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";7e125e4f-cdfd-48ea-b4da-94a4f1e2f697;41.210.146.47;accepted;a880c457-8845-4436-871c-cd22a1eed36a
2026-03-11 13:50:39.711804+00;v1.0;2026-03-11 13:50:39.711804+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";dda2eef1-01a5-4167-99fb-8b13abfbca16;41.210.146.47;accepted;4fdabda8-468d-46dd-a3d8-55aa977143ff
2026-03-11 13:50:39.452683+00;v1.0;2026-03-11 13:50:39.452683+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";feef8141-1c7a-43a9-801d-1047c753107e;41.210.146.47;accepted;4fdabda8-468d-46dd-a3d8-55aa977143ff
2026-03-11 13:40:39.693496+00;v1.0;2026-03-11 13:40:39.693496+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";c1e1c1f7-9b24-49ce-898e-1e1387c1a88f;41.210.146.47;accepted;8c7949ea-bf16-431e-8b59-103235fd8b96
2026-03-11 13:40:39.459471+00;v1.0;2026-03-11 13:40:39.459471+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";668763d2-e059-4ec2-a5e5-93cd22b097a3;41.210.146.47;accepted;8c7949ea-bf16-431e-8b59-103235fd8b96
2026-03-11 11:25:56.294584+00;v1.0;2026-03-11 11:25:56.294584+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";32a83345-4227-4e6a-8cb3-c08fdabd0d66;41.210.146.47;accepted;2444a342-b4a0-4fa5-a6ef-6b7696ca1d39
2026-03-11 11:25:56.070867+00;v1.0;2026-03-11 11:25:56.070867+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";225ef308-fdc9-4f7b-baec-b596d29c5fda;41.210.146.47;accepted;2444a342-b4a0-4fa5-a6ef-6b7696ca1d39
2026-03-11 10:17:14.409717+00;v1.0;2026-03-11 10:17:14.409717+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";a346e847-a133-491b-af61-40e70cdbdc50;41.210.146.47;accepted;94188235-80ec-41f7-b2b4-0ba4a9e70a4c
2026-03-11 10:17:14.204926+00;v1.0;2026-03-11 10:17:14.204926+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";8528c2c4-c5e1-45ad-9286-4065db5d45cb;41.210.146.47;accepted;94188235-80ec-41f7-b2b4-0ba4a9e70a4c
2026-03-11 06:32:07.144702+00;v1.0;2026-03-11 06:32:07.144702+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";62aa7491-36da-40e2-8dcd-2d85a37338a3;102.86.0.170;accepted;f5d670ab-298f-45a8-bb7a-9c9d528f0343
2026-03-11 06:32:06.147584+00;v1.0;2026-03-11 06:32:06.147584+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";51dc25dd-4065-4bb1-a8da-a6bf9ee3d15e;102.86.0.170;accepted;f5d670ab-298f-45a8-bb7a-9c9d528f0343
2026-03-11 06:16:02.342863+00;v1.0;2026-03-11 06:16:02.342863+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";18dbce8f-b192-494c-bd68-a1fdc42778a6;41.210.146.47;accepted;c005c3c7-b4e7-439e-8ced-28c345b2210c
2026-03-11 06:16:02.149241+00;v1.0;2026-03-11 06:16:02.149241+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";7ad23baa-194e-4eaa-9798-29795c1f28b1;41.210.146.47;accepted;c005c3c7-b4e7-439e-8ced-28c345b2210c
2026-03-10 19:18:53.647576+00;v1.0;2026-03-10 19:18:53.647576+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";a64410f6-c606-4af1-8783-49e064ee1558;41.210.146.180;accepted;70f3245a-8779-4c96-97b5-db4d408a7cfd
2026-03-10 19:18:53.442573+00;v1.0;2026-03-10 19:18:53.442573+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";b77c6412-6009-41c6-8c47-86bb9a485b5f;41.210.146.180;accepted;70f3245a-8779-4c96-97b5-db4d408a7cfd
2026-03-10 12:55:17.730451+00;v1.0;2026-03-10 12:55:17.730451+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.38 Mobile/15E148 Safari/604.1";4fda4d9d-71df-43ad-838f-87415d8f91dc;41.210.146.47;accepted;419df5ae-4f2d-4670-97a5-21545dd955b0
2026-03-10 12:55:17.729187+00;v1.0;2026-03-10 12:55:17.729187+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.38 Mobile/15E148 Safari/604.1";ed45aedc-ff6e-4a7f-8419-8d1546693aad;41.210.146.47;accepted;419df5ae-4f2d-4670-97a5-21545dd955b0
2026-03-10 12:11:48.034214+00;v1.0;2026-03-10 12:11:48.034214+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";1287f5ba-e182-4f10-8176-d3e520fca8da;41.210.141.103;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 12:11:47.738447+00;v1.0;2026-03-10 12:11:47.738447+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";1d1a271e-ba64-4bba-9fb2-ccdc44d472b5;41.210.141.103;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 12:08:02.039756+00;v1.0;2026-03-10 12:08:02.039756+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";e3dd9dda-635d-4342-bb2a-aeee8e0ba276;41.210.145.234;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 12:08:01.735399+00;v1.0;2026-03-10 12:08:01.735399+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";3db737f6-a434-4a8e-87b3-f410712a4cdf;41.210.145.234;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 12:01:59.064114+00;v1.0;2026-03-10 12:01:59.064114+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";2ba6a1c6-a8d4-47f3-a118-f827ea23a5fd;41.210.145.241;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 12:01:57.407619+00;v1.0;2026-03-10 12:01:57.407619+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";8bb5f56c-0a7a-4be6-a3f1-be97cb3200c2;41.210.145.241;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 11:26:14.222626+00;v1.0;2026-03-10 11:26:14.222626+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";d23975aa-e5c5-4c35-b107-61e2dff76e24;41.210.154.197;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 11:26:13.76398+00;v1.0;2026-03-10 11:26:13.76398+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";26a97cba-6b08-4c7a-8467-0a2e0d3b8687;41.210.154.197;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 10:51:40.358343+00;v1.0;2026-03-10 10:51:40.358343+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";b1c06c1d-8477-423e-adaf-40e815f7b7f4;41.210.154.254;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 10:51:40.128298+00;v1.0;2026-03-10 10:51:40.128298+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";3e797bf5-4052-4f03-a33a-8afd026647e6;41.210.154.254;accepted;16d52ad2-92e0-4348-af46-17612afa4d49
2026-03-10 10:51:17.567323+00;v1.0;2026-03-10 10:51:17.567323+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";942e061c-a073-4ec0-ad04-cdb2ffef816d;41.210.146.47;accepted;75cd0f60-5cce-4052-9d68-48641cf01918
2026-03-10 10:51:17.308351+00;v1.0;2026-03-10 10:51:17.308351+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";7c56f9cb-a442-4071-b136-6c76cbe695ab;41.210.146.47;accepted;75cd0f60-5cce-4052-9d68-48641cf01918
2026-03-09 18:27:31.251304+00;v1.0;2026-03-09 18:27:31.251304+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";84d79e7e-4f94-4487-9fa9-fef25e7752ae;41.210.159.217;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-09 18:27:31.009993+00;v1.0;2026-03-09 18:27:31.009993+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";a9c1a427-dde2-4300-b415-628d4d38f136;41.210.159.217;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-09 14:13:30.591138+00;v1.0;2026-03-09 14:13:30.591138+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";aef071e5-7e81-4025-8fa5-f2017cd258b1;41.210.146.47;accepted;6b7d9eee-4bc8-47ac-a2e6-b84cbaac8bb4
2026-03-09 14:13:30.328904+00;v1.0;2026-03-09 14:13:30.328904+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";c7a4d75f-d2bf-40f7-9373-2ea2cbe23fd9;41.210.146.47;accepted;6b7d9eee-4bc8-47ac-a2e6-b84cbaac8bb4
2026-03-09 14:04:03.384357+00;v1.0;2026-03-09 14:04:03.384357+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";0c55e7a9-6ad9-44e8-ad5f-c90c1181d3a7;41.210.146.47;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-09 14:04:02.730602+00;v1.0;2026-03-09 14:04:02.730602+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";d8a158a5-fe98-4900-a33f-082017e7c0e9;41.210.146.47;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-09 13:40:14.4166+00;v1.0;2026-03-09 13:40:14.4166+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.3 Mobile/15E148 Safari/604.1";62e3644e-9d97-42bb-bc50-396285ce5340;41.210.146.47;accepted;ae194750-4827-47e8-839e-5e772565138b
2026-03-09 13:29:55.83906+00;v1.0;2026-03-09 13:29:55.83906+00;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";0ab0b628-1fe8-48d4-8c83-6d380be2e3c1;41.210.146.47;accepted;5f277e34-a830-4ebb-8680-c0c074b279da
2026-03-09 12:28:02.385772+00;v1.0;2026-03-09 12:28:02.385772+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.3 Mobile/15E148 Safari/604.1";c7366bfc-53e2-4033-8c61-cbcb8ad6e839;41.210.146.47;accepted;be0eb4dd-6946-4ca0-8e43-15d8ba71a82d
2026-03-09 12:05:59.661061+00;v1.0;2026-03-09 12:05:59.661061+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";768bf29d-e1e9-42fb-8a60-e46b1f644a0e;41.210.146.47;accepted;74a8bebe-8ae8-429a-824f-2272abdfbfc6
2026-03-09 11:35:14.635453+00;v1.0;2026-03-09 11:35:14.635453+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";a339e728-a330-4eec-b545-de8c1837a82c;41.210.146.47;accepted;b0efbbe6-197d-477c-b8a0-cff02b951724
2026-03-09 11:35:14.339526+00;v1.0;2026-03-09 11:35:14.339526+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";f36665cd-e5b8-4fc0-a866-fb999056aacb;41.210.146.47;accepted;b0efbbe6-197d-477c-b8a0-cff02b951724
2026-03-09 11:19:51.920978+00;v1.0;2026-03-09 11:19:51.920978+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";d055a944-318e-40c7-b2d8-57837a43f97f;41.210.146.47;accepted;da7dfe29-7091-4716-8ebc-9e1437e4711f
2026-03-09 11:19:51.702889+00;v1.0;2026-03-09 11:19:51.702889+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";7061439d-d158-41aa-b58f-f3281145f70d;41.210.146.47;accepted;da7dfe29-7091-4716-8ebc-9e1437e4711f
2026-03-09 10:55:22.971485+00;v1.0;2026-03-09 10:55:22.971485+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";9a51fd9e-2cbe-4cfe-a4f4-1ef4c65ef413;41.210.146.47;accepted;2e466355-ac08-420b-8052-8ea2fbc5c534
2026-03-09 10:50:19.759383+00;v1.0;2026-03-09 10:50:19.759383+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";f2c4c5d9-8d18-437f-89c6-5d4c1c0c3ead;41.210.146.47;accepted;475c6ccb-166c-41cd-b2a8-386c99777138
2026-03-09 10:50:19.556709+00;v1.0;2026-03-09 10:50:19.556709+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";238eb794-88a0-4fe6-8f1d-88a623e2c17b;41.210.146.47;accepted;475c6ccb-166c-41cd-b2a8-386c99777138
2026-03-09 10:41:36.555392+00;v1.0;2026-03-09 10:41:36.555392+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1";7a40d096-1b7b-456b-988d-9d381a9c040b;41.210.146.47;accepted;2fb2b3aa-11d0-4e62-a330-543347611e4d
2026-03-09 10:41:36.549075+00;v1.0;2026-03-09 10:41:36.549075+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1";d7d3485a-d6a9-436b-945f-daa405e20c74;41.210.146.47;accepted;2fb2b3aa-11d0-4e62-a330-543347611e4d
2026-03-09 10:29:37.835506+00;v1.0;2026-03-09 10:29:37.835506+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";46ec4ac4-7d34-4c3a-a4f1-3efaead71032;41.210.146.47;accepted;8bc70c22-cf2c-4002-83da-cebb7f8198ee
2026-03-09 10:29:37.421878+00;v1.0;2026-03-09 10:29:37.421878+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";9fcf1f35-8a15-40cf-ac5f-b25ace8ff6b2;41.210.146.47;accepted;8bc70c22-cf2c-4002-83da-cebb7f8198ee
2026-03-09 08:35:17.237337+00;v1.0;2026-03-09 08:35:17.237337+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";3693639b-14ba-46d0-9f2d-98749b9b0224;41.210.141.31;accepted;ea3011d6-6d15-4ae9-9f89-871caea09cf1
2026-03-09 08:35:16.7678+00;v1.0;2026-03-09 08:35:16.7678+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";ad768efa-98b7-4512-b03b-e58b6d3f6302;41.210.141.31;accepted;ea3011d6-6d15-4ae9-9f89-871caea09cf1
2026-03-09 06:07:22.832311+00;v1.0;2026-03-09 06:07:22.832311+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";bb613d3b-f65c-4132-a48c-ebc0576e1719;41.210.146.47;accepted;6496777f-3cca-4adc-8b01-086ed7c17ceb
2026-03-09 06:07:22.638494+00;v1.0;2026-03-09 06:07:22.638494+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";b527f9da-11e9-4141-8d5a-1cf12178d616;41.210.146.47;accepted;6496777f-3cca-4adc-8b01-086ed7c17ceb
2026-03-09 05:11:06.44674+00;v1.0;2026-03-09 05:11:06.44674+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";e7369474-b6a9-48df-90a6-611189b254dc;41.210.146.47;accepted;0c0b9843-b5e8-4960-9785-d8cd0cbcde23
2026-03-09 05:11:06.251964+00;v1.0;2026-03-09 05:11:06.251964+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";9c47cb85-7823-4d3e-9e94-2cb5d90701fc;41.210.146.47;accepted;0c0b9843-b5e8-4960-9785-d8cd0cbcde23
2026-03-07 13:33:13.346213+00;v1.0;2026-03-07 13:33:13.346213+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";34f2553c-54fc-4d70-b791-db4a67eaea78;197.239.9.129;accepted;6b3b732a-324d-4902-bcce-23add705149c
2026-03-06 14:43:57.456152+00;v1.0;2026-03-06 14:43:57.456152+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";8004bc74-2a93-4643-87b8-d65abb8f74bd;41.210.141.205;accepted;98adc112-9b22-4c22-8ba1-8f41f7982cae
2026-03-06 14:21:41.181633+00;v1.0;2026-03-06 14:21:41.181633+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";482f34f7-d932-4a3a-835d-8ac8fc40d42f;41.210.141.205;accepted;8524cf46-dc13-420b-9cf9-f3b4c4c1182f
2026-03-06 14:10:34.821394+00;v1.0;2026-03-06 14:10:34.821394+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";785ca7a4-2f6f-4e1d-8286-bf51a8435118;41.210.143.79;accepted;229a1eab-2d16-460f-a5b6-9695c127b79e
2026-03-06 14:10:34.607823+00;v1.0;2026-03-06 14:10:34.607823+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";ec48eb4a-b3f2-4f79-8ba1-c612ab29bafb;41.210.143.79;accepted;229a1eab-2d16-460f-a5b6-9695c127b79e
2026-03-06 14:05:36.133018+00;v1.0;2026-03-06 14:05:36.133018+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";34e4ce57-3f2b-4cc9-9d47-04d412a0998b;41.210.141.205;accepted;d31f9249-5b00-4bc0-b775-b34c342667c8
2026-03-06 13:30:22.965972+00;v1.0;2026-03-06 13:30:22.965972+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";baf0a8cc-8bf5-439c-b942-ed23095603dc;41.210.141.205;accepted;02f7f440-3f0f-4260-9e24-5159e4ab9ff2
2026-03-06 13:15:06.574515+00;v1.0;2026-03-06 13:15:06.574515+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";2a10a159-9b1b-401e-bfab-24afc31749a0;41.210.141.205;accepted;845c80b5-0a09-4a99-b5e2-7240dc87b283
