id,created_at,transaction_date,amount,direction,category,description,reference_id,user_id,linked_party,source_table,source_id,running_balance,account,transaction_group_id,ledger_scope,currency,classification,idempotency_key
667d9dc2-01d2-486c-9d18-03a65412b22c,2026-04-01 06:25:51.681945+00,2026-04-01 06:25:51.681945+00,6509400,cash_in,roi_payout,"ROI payout of USh 6,509,400 to ALEETE LILIAN's wallet. Portfolio: e04657c9",PAY-MNFNTAPL-NW96,0f27c113-3e22-474c-99e5-7ccfe66859b7,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,e04657c9-fcf6-4a2f-90c5-ed24b89c49a4,156897165.00,,2592173c-edd0-4c5b-9b5b-f8dd5c9beee2,wallet,UGX,legacy_real,
08f068cb-add9-4148-9810-d7099aa15d26,2026-04-01 06:41:51.607453+00,2026-04-01 06:41:51.607453+00,1800400,cash_in,roi_payout,"Corrective entry: ROI payout of USh 1,800,400 to SANYU JERUSHA wallet (original missing txn_group_id)",,52af6b9d-86f3-4fb0-9134-1104f04f1238,,general_ledger,381a8f7e-25ee-4268-9077-37afbc07758e,158697565.00,,c7e043cf-7cf0-4393-9a84-ffb34616b314,wallet,UGX,legacy_real,
8c5c54b7-870f-47b0-9d0d-0be081c6238a,2026-04-01 06:41:51.607453+00,2026-04-01 06:41:51.607453+00,1016400,cash_in,roi_payout,"Corrective entry: ROI payout of USh 1,016,400 to SANYU JERUSHA wallet (original missing txn_group_id)",,52af6b9d-86f3-4fb0-9134-1104f04f1238,,general_ledger,cde83b51-571e-42f1-84ba-77d8c12cc172,159713965.00,,54313d1c-291a-4414-b5d9-9a9be591d4db,wallet,UGX,legacy_real,
d4b0241e-90ce-4aa3-8660-cbeadd654477,2026-04-01 07:47:17.98333+00,2026-04-01 07:47:17.98333+00,1800000,cash_in,roi_payout,"ROI payout of USh 1,800,000 to FREDRICK BALIDAWA's wallet. Portfolio: 89f746b0",PAY-MNFQO4BG-78WF,e5e1e0fb-ff68-4d77-a35a-685a84216401,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,89f746b0-cb66-49ec-b8c4-ac4d58a84a44,161513965.00,,ab749d6c-3843-4255-babd-4ecc597f8c47,wallet,UGX,legacy_real,
0cf8f55b-5a8d-43b5-8673-d434aa10e996,2026-04-01 07:47:47.389255+00,2026-04-01 07:47:47.389255+00,105000,cash_in,roi_payout,"ROI payout of USh 105,000 to KABANDA LIVINGSTONE's wallet. Portfolio: 64799f1c",PAY-MNFQNLQC-L1OT,5fcaad3e-8963-442b-bf9c-cc3917d5f7b8,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,64799f1c-6fe7-4076-9c87-9ede217758c9,161618965.00,,89817848-607b-4955-86eb-ff6a6a3a254a,wallet,UGX,legacy_real,
9ec2ef9b-eff4-47c3-8615-17ef1004b36b,2026-04-01 07:47:51.056171+00,2026-04-01 07:47:51.056171+00,15000,cash_in,roi_payout,"ROI payout of USh 15,000 to RICHARD TUMUSIIME's wallet. Portfolio: 613083bd",PAY-MNFQMX2K-E1TK,107bdfc7-b8ee-4988-8fde-c6193677fcfe,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,613083bd-390a-4818-8274-267076872b36,161633965.00,,f25afe21-e762-47b3-a02a-07ebb7f21833,wallet,UGX,legacy_real,
f087a312-454d-4a98-a3aa-69119db5c6e6,2026-04-01 07:48:01.717882+00,2026-04-01 07:48:01.717882+00,900000,cash_in,roi_payout,"ROI payout of USh 900,000 to Mata Pius's wallet. Portfolio: 6fe32d8b",PAY-MNFQMI60-KFGY,6aac6c81-b0f8-45eb-a67b-6483e7dcf82f,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,6fe32d8b-8e83-4a4d-8e0b-ce11063da002,164178965.00,,06504ecd-45a5-4cd8-aed3-3e2c93591a2f,wallet,UGX,legacy_real,
770c769b-c1cb-433e-9f8c-2bc07dfbf6fe,2026-04-01 07:47:51.548122+00,2026-04-01 07:47:51.548122+00,1050000,cash_in,roi_payout,"ROI payout of USh 1,050,000 to CATHERINE KARUNGI's wallet. Portfolio: 9806949e",PAY-MNFQNIDC-ZP0Z,f5a84af1-249f-436f-87d3-bc78a6ffb4d1,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,9806949e-810b-4a18-bb4c-13b09bef4ce2,162683965.00,,1dad869a-1d94-4289-b049-c3f3199e3798,wallet,UGX,legacy_real,
2ca29199-0482-4740-941d-2a62457ba71b,2026-04-01 07:48:03.647088+00,2026-04-01 07:48:03.647088+00,303411,cash_in,roi_payout,"ROI payout of USh 303,411 to JOHN COLLINS MUGODA's wallet. Portfolio: a4b5f9d2",PAY-MNFQM4LO-4TCS,1e91cbb2-a764-459b-873d-84a8dbf1122d,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,a4b5f9d2-b298-4a79-8c6f-e4b7a6c1a6dc,164482376.00,,fea76050-a186-4219-bd43-0cfbc8985a11,wallet,UGX,legacy_real,
2d5dad4c-ba04-4774-80a9-fcf49a10c545,2026-04-01 07:47:55.515597+00,2026-04-01 07:47:55.515597+00,75000,cash_in,roi_payout,"ROI payout of USh 75,000 to CAROLINE LUBALE BULUBA's wallet. Portfolio: 44ff848d",PAY-MNFQMVJH-NFH8,5d0e4a88-4374-4d71-8f3d-ddf0f6726a28,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,44ff848d-2b6e-43e7-a148-b3ca1a794321,162758965.00,,c3c192f1-a6e1-406f-880d-01044b22804d,wallet,UGX,legacy_real,
4f043e93-23bf-4970-a149-f00d79d42a78,2026-04-01 07:48:18.173579+00,2026-04-01 07:48:18.173579+00,75000,cash_in,roi_payout,"ROI payout of USh 75,000 to TUMWSIGYE ISAAC's wallet. Portfolio: e803821d",PAY-MNFQKW9U-3940,89787456-e4ec-4166-82eb-7b367e4ec353,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,e803821d-33c9-4dbb-ba11-55939f474d38,166277376.00,,17d31f6c-6f3e-4fdd-9418-92c0cde429c6,wallet,UGX,legacy_real,
e4aedb18-f6ff-484e-9833-5dbd1725b1cc,2026-04-01 07:47:59.553356+00,2026-04-01 07:47:59.553356+00,520000,cash_in,roi_payout,"ROI payout of USh 520,000 to IGA ISAAC's wallet. Portfolio: df1e9322",PAY-MNFQMJI0-J6VS,201a980d-fa91-4917-b81c-c805e97a420a,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,df1e9322-f2f4-49f1-b2e4-1b13f81c4023,163278965.00,,def9665b-fbf6-4d93-8902-ae73aa13da6c,wallet,UGX,legacy_real,
5be51f9b-0e60-4fd1-b1b9-9427987f8a73,2026-04-01 07:48:08.060144+00,2026-04-01 07:48:08.060144+00,320000,cash_in,roi_payout,"ROI payout of USh 320,000 to KASIMBA NOAH's wallet. Portfolio: cec978de",PAY-MNFQLQF5-ABDL,afb57ae6-316e-4446-aca1-460c2291d9e6,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,cec978de-2d56-4d1f-8e41-d38d7eecdd00,164802376.00,,7e93f400-00a6-435d-96fb-c63a0c627326,wallet,UGX,legacy_real,
b1975daf-d42a-452a-b881-446641e790df,2026-04-01 07:48:10.5947+00,2026-04-01 07:48:10.5947+00,200000,cash_in,roi_payout,"ROI payout of USh 200,000 to Kabahuma Lillian's wallet. Portfolio: 9ad2a39d",PAY-MNFQLP5Z-35YP,5f277e34-a830-4ebb-8680-c0c074b279da,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,9ad2a39d-2d49-4434-8a1b-995373bac18c,165002376.00,,9e3e5b78-a284-4fe7-9a39-4601f9e87f83,wallet,UGX,legacy_real,
b1021ffc-4834-4850-a4f9-1354332e84c8,2026-04-01 07:48:12.963516+00,2026-04-01 07:48:12.963516+00,750000,cash_in,roi_payout,"ROI payout of USh 750,000 to NAMUGGA SHERRY's wallet. Portfolio: c1fcb2a1",PAY-MNFQLDNM-LFPK,7400fbae-3aab-4869-9cf3-5c21b57f8e75,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,c1fcb2a1-f83f-4d05-8803-8244c41e00bc,165752376.00,,9e1c1d5c-b116-4933-b07a-fa30c1f12773,wallet,UGX,legacy_real,
d8b80ecc-643e-4587-9859-d8d8e6ede8f3,2026-04-01 07:48:15.84249+00,2026-04-01 07:48:15.84249+00,450000,cash_in,roi_payout,"ROI payout of USh 450,000 to NAKANWAGI RITAH L's wallet. Portfolio: 9b9c57a0",PAY-MNFQLBJZ-S2TY,0325350b-2fc1-4bf3-9429-94bf205bd627,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,9b9c57a0-8635-4d11-ae61-69b0b48ae303,166202376.00,,c4332c6b-07bc-461d-a5d1-311cbe7e3d73,wallet,UGX,legacy_real,
f63cec7e-22d5-4f3b-b569-0d414e941958,2026-04-01 07:48:20.694106+00,2026-04-01 07:48:20.694106+00,525000,cash_in,roi_payout,"ROI payout of USh 525,000 to MUKISA PEACE's wallet. Portfolio: 8fbfd586",PAY-MNFQKUJT-EPK1,8424ebf9-ed79-46a5-b661-39db8683c18a,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,8fbfd586-8874-447f-a4d4-1c77da726df9,166802376.00,,165cb408-c145-4e15-bcc5-db4206f48310,wallet,UGX,legacy_real,
43d660a8-cb44-4ebc-b937-35ae03e83e9f,2026-04-08 06:44:27.541746+00,2026-04-08 06:44:27.541746+00,750000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 750,000 to LUKODDA JOSEPH's agent wallet on behalf of NFITUMUKIZA BOSCO. Portfolio: a4ec5735. Reason: proxy agent — on behalf of partner 87d3ba24-f098-4d21-bc63-fa08e1fa4dd9",PAY-MNPOKX91-Z1Z3,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,87d3ba24-f098-4d21-bc63-fa08e1fa4dd9,investor_portfolios,a4ec5735-bc1c-4673-8872-929aa24d8a49,132303469.00,,3063070a-2531-4388-a0b5-2abd6cfa6875,wallet,UGX,legacy_real,
edb9987b-6308-496e-9fd8-368cae71c41a,2026-04-01 08:56:19.705361+00,2026-04-01 08:56:19.705361+00,600000,cash_in,roi_payout,"ROI payout of USh 600,000 to KABAHETERE SANDRA's wallet. Portfolio: e76879ff",PAY-MNFRDYAW-MTW2,98e8c977-51a8-4e89-829c-c8066de6bff7,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,e76879ff-3b24-49b5-941e-65f1265e8953,161892976.00,,d70d66f2-c5b4-4bd9-8aed-81372bb60e24,wallet,UGX,legacy_real,
497999aa-b67b-4c28-baf5-3111989e147a,2026-04-01 08:56:26.058936+00,2026-04-01 08:56:26.058936+00,100500,cash_in,roi_payout,"ROI payout of USh 100,500 to AKURUT BRENDAH's wallet. Portfolio: a1749f82",PAY-MNFR4F89-RWB3,d8618469-f758-40e9-b6cb-67227648e983,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,investor_portfolios,a1749f82-81cc-4ed3-9f77-48817bcf5572,161993476.00,,c2c5de51-6401-478c-a593-ffa7bb024868,wallet,UGX,legacy_real,
19f09009-1941-454a-83e3-43599e1380d4,2026-04-08 08:19:33.716352+00,2026-04-08 08:19:33.716352+00,75000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 75,000 to LUKODDA JOSEPH's agent wallet on behalf of KIVUMBI RONALD. Portfolio: 350dbd84. Reason: proxy agent — on behalf of partner ae0d53ca-ffed-457a-973b-b946ff457912",PAY-MNPRZR5C-3KQX,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,ae0d53ca-ffed-457a-973b-b946ff457912,investor_portfolios,350dbd84-a60f-46fa-a05b-5743b3967238,131785685.00,,b8bf46f9-4a79-433f-8ce5-cae24ac1eeab,wallet,UGX,legacy_real,
5e8a4303-3dd7-4a48-84f0-4c7f24962241,2026-04-08 09:17:32.700537+00,2026-04-08 09:17:32.700537+00,300000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of UGX 300,000 to LUKODDA JOSEPH's agent wallet on behalf of MUGISHA ABDUL. Portfolio: c125d650. Reason: Payment of return  — on behalf of partner 0cb91099-49d0-4b0a-a7b7-2634f55ffebf",PAY-MNPTSUSI-ELEN,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,0cb91099-49d0-4b0a-a7b7-2634f55ffebf,investor_portfolios,c125d650-13d1-435a-b898-e44d304503a4,132085685.00,,fd631bde-89f1-467a-a0bb-7565892f478c,wallet,UGX,legacy_real,
390c2571-7c73-4472-ad6a-128fadc1a4cd,2026-04-07 13:30:00.049052+00,2026-04-07 13:30:00.049052+00,1510000,cash_in,roi_payout,Proxy partner investment credit on approval (backfill),,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,a9735301-9170-4ee9-91a0-220807398279,investor_portfolios,26d47439-a7ad-444e-b253-653a30e3ecdf,152064995.00,,0ac97e6f-c29a-46f9-b28d-0aa242b54358,wallet,UGX,legacy_real,
c1c8074d-5ec6-46bc-b120-ef7290a13f37,2026-04-08 09:17:42.550259+00,2026-04-08 09:17:42.550259+00,135000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of UGX 135,000 to LUKODDA JOSEPH's agent wallet on behalf of NDAGIRE VIVIAN. Portfolio: 7ed4e654. Reason: Payment of return  — on behalf of partner b4d59a8a-7f5b-4629-b4d1-6cce1d936321",PAY-MNPTU3VR-SONV,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,b4d59a8a-7f5b-4629-b4d1-6cce1d936321,investor_portfolios,7ed4e654-2d49-4ac7-b910-f580efb8b581,132220685.00,,71965d05-2aab-46fe-ba6a-fd318fb2f8c8,wallet,UGX,legacy_real,
b43b61cf-7c61-419b-8383-5171cff425a5,2026-04-08 09:41:40.058734+00,2026-04-08 09:41:40.058734+00,300000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of UGX 300,000 to LUKODDA JOSEPH's agent wallet on behalf of BIRUNGI ANNET. Portfolio: d335fe96. Reason: Payment of return  — on behalf of partner 2e693d09-30c7-4245-983b-a1304f9e022f",PAY-MNPUMIK7-LCRL,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,2e693d09-30c7-4245-983b-a1304f9e022f,investor_portfolios,d335fe96-7a89-49ef-8675-1cb391a4f1c6,132520685.00,,49370380-26e9-449a-ad88-19d8e4c07e7f,wallet,UGX,legacy_real,
f2632a1b-d26a-4757-b5a2-3c8b5a7e99b5,2026-04-08 09:41:43.971808+00,2026-04-08 09:41:43.971808+00,15000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of UGX 15,000 to LUKODDA JOSEPH's agent wallet on behalf of KUNIHIIRA IMMACULATE. Portfolio: e29082ac. Reason: Payment of return  — on behalf of partner 26e11ad2-06e9-4b54-a80a-73647135d226",PAY-MNPTYHNM-NL6B,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,26e11ad2-06e9-4b54-a80a-73647135d226,investor_portfolios,e29082ac-31ad-44a8-9dc8-528b2ef29ee9,132535685.00,,724f38b3-2d39-4546-919a-76d4dc9ae65c,wallet,UGX,legacy_real,
d2a4d2bf-6357-48b6-a1df-afb0b9ba1959,2026-04-08 09:41:56.001023+00,2026-04-08 09:41:56.001023+00,300000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of UGX 300,000 to LUKODDA JOSEPH's agent wallet on behalf of MUGISHA ABDUL. Portfolio: c125d650. Reason: Payment of return  — on behalf of partner 0cb91099-49d0-4b0a-a7b7-2634f55ffebf",PAY-MNPUKTMT-L99O,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,0cb91099-49d0-4b0a-a7b7-2634f55ffebf,investor_portfolios,c125d650-13d1-435a-b898-e44d304503a4,132835685.00,,a74949b3-42c1-416a-b592-7ca20e845c14,wallet,UGX,legacy_real,
a84b2881-7094-496b-b270-667e5194f3bb,2026-04-08 09:55:43.758145+00,2026-04-08 09:55:43.758145+00,7500,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 7,500 to LUKODDA JOSEPH's agent wallet on behalf of AKATWIJUKA SANDRA. Portfolio: 0de1785d. Reason: PAY TO HER ACCOUNT — on behalf of partner d7a5ae62-c510-404c-a294-bf697bb522b1",PAY-MNPVBEXD-AFRU,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,d7a5ae62-c510-404c-a294-bf697bb522b1,investor_portfolios,0de1785d-35b7-42d6-b0d7-ee3bb64da8c6,132843185.00,,4493cb7a-0af1-419a-bb2c-2829d2e0ec33,wallet,UGX,legacy_real,
feb579fc-fd64-44ab-ac05-f0213b8bc6b5,2026-04-09 07:23:01.493276+00,2026-04-09 07:23:01.493276+00,45000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 45,000 to LUKODDA JOSEPH's agent wallet on behalf of KASAWULI ALLAN. Portfolio: 09296fa0. Reason: PAY TO HIS ACCOUNT — on behalf of partner 13755e9e-653a-41b7-a21d-6f05c65dbdfa",PAY-MNR2SSVC-IH92,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,13755e9e-653a-41b7-a21d-6f05c65dbdfa,investor_portfolios,09296fa0-68c9-436b-96d7-b256c0a442f6,82910248.00,,5202f94f-bb31-47fc-a780-f24e8bf1e4ae,wallet,UGX,legacy_real,
22a6181a-65ba-4368-9ee0-d33fe35f1261,2026-04-09 07:23:12.552488+00,2026-04-09 07:23:12.552488+00,2016000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 2,016,000 to LUKODDA JOSEPH's agent wallet on behalf of FAITH KIRABO. Portfolio: f9fc06f9. Reason: PAY THIS ACCOUNT — on behalf of partner 0742bf17-6b63-402e-a2a5-3548260e5a06",PAY-MNR2F2SW-6N1W,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,0742bf17-6b63-402e-a2a5-3548260e5a06,investor_portfolios,f9fc06f9-605e-4a84-b00f-c113f87aaef3,84926248.00,,e6ef8c0c-a49e-4fb7-b3ab-9496d7d39623,wallet,UGX,legacy_real,
4886b062-592d-4c68-bb31-6ee30af86db0,2026-04-09 07:26:06.23815+00,2026-04-09 07:26:06.23815+00,45000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 45,000 to LUKODDA JOSEPH's agent wallet on behalf of AKOL RONALD. Portfolio: 647909a3. Reason: PAY TO WALLET — on behalf of partner 24e66503-2b57-495e-bd6e-ecc301b7d966",PAY-MNR37UBW-UOBX,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,24e66503-2b57-495e-bd6e-ecc301b7d966,investor_portfolios,647909a3-4df9-4a07-97f8-740e9b95e0da,86876248.00,,00f3b300-682e-4dc9-a9b8-b7815bb08232,wallet,UGX,legacy_real,
12929c24-fe5a-4523-a5c7-ca21d9e268e4,2026-04-07 06:39:14.510452+00,2026-04-07 06:39:14.510452+00,2400000,cash_in,roi_payout,"[Already Paid] ROI payout of USh 2,400,000 to PROSSY NAZZIMULI's wallet. Portfolio: 6513c7d7. Reason: paid by cfo",PAY-MNIOSK41-Y8IT,2dad0d5d-4fad-44dd-9f01-f5551d836e63,ae194750-4827-47e8-839e-5e772565138b,investor_portfolios,6513c7d7-20c7-43c1-9f5b-2cb5babe4402,124932298.00,,94e7dc02-3793-4860-80fd-7f3efc006190,wallet,UGX,legacy_real,
d083ea34-acbb-4ae6-9980-6c66fe2f92d7,2026-04-09 07:23:25.248648+00,2026-04-09 07:23:25.248648+00,600000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 600,000 to LUKODDA JOSEPH's agent wallet on behalf of Mercy Bayo. Portfolio: 7c2c90e3. Reason: PAY TO ACC0UNT. — on behalf of partner 6b7d9eee-4bc8-47ac-a2e6-b84cbaac8bb4",PAY-MNR31MD4-1SRJ,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,6b7d9eee-4bc8-47ac-a2e6-b84cbaac8bb4,investor_portfolios,7c2c90e3-4f16-4ed8-9bed-f632256e388e,85526248.00,,93c7aa39-233e-4ae4-8dc2-c882dfdb72b1,wallet,UGX,legacy_real,
bbedb7d3-7d65-4a66-aaf2-4d13f2fbb158,2026-04-07 06:39:19.528654+00,2026-04-07 06:39:19.528654+00,15000000,cash_in,roi_payout,"[Already Paid] ROI payout of USh 15,000,000 to PAMELA SSAKA's wallet. Portfolio: a86cd1cd. Reason: paying out return",PAY-MNINIFUM-LH7G,9a20da54-829f-435d-b717-ca59a5e22658,0b109aad-212a-4fd0-ab03-3d7aee9cf397,investor_portfolios,a86cd1cd-054b-42b3-8f46-63745d9d1920,139932298.00,,c2427dfa-5966-4022-bb4f-88e402b8b2ea,wallet,UGX,legacy_real,
0015557b-a7dc-4e2f-85ab-f9a175b72373,2026-04-09 07:24:21.469811+00,2026-04-09 07:24:21.469811+00,750000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 750,000 to LUKODDA JOSEPH's agent wallet on behalf of NFITUMUKIZA BOSCO. Portfolio: a4ec5735. Reason: PAY TO AGENT — on behalf of partner 87d3ba24-f098-4d21-bc63-fa08e1fa4dd9",PAY-MNR2XKMN-S41X,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,87d3ba24-f098-4d21-bc63-fa08e1fa4dd9,investor_portfolios,a4ec5735-bc1c-4673-8872-929aa24d8a49,86276248.00,,32ca6b79-533d-4280-a07e-84e720f0d10e,wallet,UGX,legacy_real,
f2794eba-7b37-4fdf-bfa0-d7482a1a67d2,2026-04-09 07:24:45.529841+00,2026-04-09 07:24:45.529841+00,75000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 75,000 to LUKODDA JOSEPH's agent wallet on behalf of NAMULINDWA IMMECULATE. Portfolio: 4b9cf0a9. Reason: PAY TO WALLET — on behalf of partner 27d5a08b-5fee-452e-bc9a-bc8064f96ae3",PAY-MNR32F2V-J2OD,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,27d5a08b-5fee-452e-bc9a-bc8064f96ae3,investor_portfolios,4b9cf0a9-2fdc-4f81-a905-917c33e9b6d0,86351248.00,,7f1ec1ab-a32b-4833-bb44-8b8cecc4f7f4,wallet,UGX,legacy_real,
2c5fc9df-d52b-4d91-9cb7-63fe1de87146,2026-04-02 08:02:15.454293+00,2026-04-02 08:02:15.454293+00,450000,cash_in,roi_payout,"ROI payout of USh 450,000 to KABAHETERE SANDRA's wallet. Portfolio: cba4f0d3",PAY-MNH5JDBV-AW86,98e8c977-51a8-4e89-829c-c8066de6bff7,ae194750-4827-47e8-839e-5e772565138b,investor_portfolios,cba4f0d3-5e6f-474f-9287-2dd70d8837b4,162045838.00,,4f7c1a9a-5984-43fc-822d-fa0d28c0d491,wallet,UGX,legacy_real,
fa9e1be6-7d08-4dbb-8b11-627721e947b1,2026-04-09 07:25:03.485027+00,2026-04-09 07:25:03.485027+00,135000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 135,000 to LUKODDA JOSEPH's agent wallet on behalf of NAMBAFU SHEILLAH. Portfolio: 33e070bc. Reason: PAY TO 0752621434 — on behalf of partner a1b0e6ce-a14f-4d9d-a98b-d6bad468fa09",PAY-MNR33MXA-KN37,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,a1b0e6ce-a14f-4d9d-a98b-d6bad468fa09,investor_portfolios,33e070bc-3c48-453c-97af-03f3bc3d66df,86486248.00,,cfa774de-17ab-4003-9588-2596ebb43fd5,wallet,UGX,legacy_real,
b9806fb5-e671-4392-828d-7eaca99c7498,2026-04-09 07:26:16.691894+00,2026-04-09 07:26:16.691894+00,55500,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 55,500 to LUKODDA JOSEPH's agent wallet on behalf of Namuyaba Recheal. Portfolio: e816d8af. Reason: PAY TO WALLET — on behalf of partner 7b5287ac-9a91-4a23-b709-f31c0a955af7",PAY-MNR4H0XX-TXF8,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,7b5287ac-9a91-4a23-b709-f31c0a955af7,investor_portfolios,e816d8af-d77b-4906-8138-4eee4a8e8829,86931748.00,,5d170eb2-3959-46bc-9d87-7455cab5b71d,wallet,UGX,legacy_real,
4b7624cc-f611-4806-9a13-cba3e37e3513,2026-04-02 08:05:29.447011+00,2026-04-02 08:05:29.447011+00,1600000,cash_in,roi_payout,"ROI payout of USh 1,600,000 to OKWIR SAMUEL's wallet. Portfolio: be5ce118",PAY-MNH6UH34-5URG,236ac349-c23c-47bd-b47a-0ac97612afc7,ae194750-4827-47e8-839e-5e772565138b,investor_portfolios,be5ce118-897b-4376-b460-7c0a5187fcd8,163645838.00,,34aa7d07-9355-4a15-9be4-e6ea902a1d80,wallet,UGX,legacy_real,
1a6ee0f4-ffa6-453d-bd60-cb9507b7f525,2026-04-09 07:25:29.446246+00,2026-04-09 07:25:29.446246+00,45000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 45,000 to LUKODDA JOSEPH's agent wallet on behalf of PATIENCE WANANDA. Portfolio: 2145981a. Reason: PAY TO ACCOUNT — on behalf of partner 1d8918cf-91fd-4eb7-bd51-61df53cd1a01",PAY-MNR34J7T-STDH,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,1d8918cf-91fd-4eb7-bd51-61df53cd1a01,investor_portfolios,2145981a-4724-4789-b57e-8918f54c6a34,86531248.00,,53edb59d-d955-470a-980f-a7c30509cb20,wallet,UGX,legacy_real,
64aab484-525e-45cb-a5d7-5b020846e85b,2026-04-02 08:07:05.445113+00,2026-04-02 08:07:05.445113+00,400000,cash_in,roi_payout,"ROI payout of USh 400,000 to BETA FUTURE DEVT ASSOCIATION's wallet. Portfolio: 0f22cf45",PAY-MNH5JUN4-2KIA,ec5c4236-92d4-4b80-bf15-593f439bc882,ae194750-4827-47e8-839e-5e772565138b,investor_portfolios,0f22cf45-d687-4749-8965-6c2994e7e347,164045838.00,,ebee454c-f108-4d84-8878-0c6568514c42,wallet,UGX,legacy_real,
6ac6197f-75bf-4aa0-8f53-4bc3bc729781,2026-04-09 07:25:43.519751+00,2026-04-09 07:25:43.519751+00,150000,cash_in,roi_payout,"[Managed Payout] [Agent Wallet] ROI payout of USh 150,000 to LUKODDA JOSEPH's agent wallet on behalf of TUMWESIGYE ABRAHAM. Portfolio: 41c96880. Reason: PAY TO WALLET — on behalf of partner afe5371d-0765-4839-90fd-1db053e1ec2d",PAY-MNR35O19-YROX,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,afe5371d-0765-4839-90fd-1db053e1ec2d,investor_portfolios,41c96880-ee9d-45bb-9b3f-38f79eded2a7,86681248.00,,6bc5f3a6-735b-488c-bb36-902d615295be,wallet,UGX,legacy_real,
696d6ded-139b-4f33-83aa-0ab444bb1394,2026-04-02 08:07:14.461113+00,2026-04-02 08:07:14.461113+00,30000,cash_in,roi_payout,"ROI payout of USh 30,000 to KENNETH OKWAKO's wallet. Portfolio: 39855e2e",PAY-MNH5DK7S-YUDQ,b5d546a2-ccaf-467f-89e1-a18d9bb5643b,ae194750-4827-47e8-839e-5e772565138b,investor_portfolios,39855e2e-8f67-41d2-a620-c62eec24c4ab,164075838.00,,cc7907e5-9ab1-496f-99b0-1b40e3f03168,wallet,UGX,legacy_real,
